DocID,Site,Act,Activity,Frequency,NextDueDate,RemindDays,IsActive,Maker1,Maker2,Checker1,Checker2,Auditor1,Auditor2,ActionType,Applicable_To_Client
0,52 Sec-44 Gurgaon,CLRA - Cont,Form C Register of Loan Recoveries (Central Rules),Monthly,25-04-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Form D Attendance Register (Central Rules),Monthly,25-04-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Form II Muster Roll-cum-Wages Register,Monthly,09-05-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Form X Employment Card,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Form XI Service Certificate,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Form XIV Employment Card,Monthly,28-02-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Form XIX Wage Slip,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Form XV Service Certificate,Monthly,28-02-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Form XVI Register of Muster Roll,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Form XVII Register of wages,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Form XX Register of Deduction for Damage or Loss,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Form XXI Register of Fine,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Form XXII Register of Advance,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Form XXIII Register of Over Time,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,From XIII Register of workmen by Contractor,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Half Yearly Returns Form XXIV,Half Yearly,28-02-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,IN OUT Register,Monthly,19-03-2019 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Obtaining of License as a CONTRACTOR,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Status of Form V,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Submission of Form VI-A (commencement/Completion of work),As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - Cont,Submission of Returns,Half Yearly,31-01-2017 00:00,20,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - PE,Principal Employer Registration/Renewal/Amendments,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - PE,Register of Contractor,Monthly,25-02-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - PE,Submission of Form VI-B (commencement/Completion of work),As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,CLRA - PE,Submission of Returns,Yearly,15-02-2017 00:00,20,0,,,,,,,,
0,52 Sec-44 Gurgaon,Employ Comp.,Submission of Returns,Yearly,31-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Employment Exch.,Notification/Intimation of Vacancy ( 15 days prior to interview ),As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Employment Exch.,Occupational Biannual Return (ER-II),Once In Two Year,30-10-2015 00:00,15,0,,,,,,,,
0,52 Sec-44 Gurgaon,Employment Exch.,Quarterly Return (ER-I),Quarterly,30-04-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Equal Remu.,Register Maintanence (Form D),Monthly,25-01-2017 00:00,5,0,,,,,,,,
0,52 Sec-44 Gurgaon,ESI,Accident Report,Monthly,02-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,ESI,Annual Information (Form 01A),Yearly,31-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,ESI,ESIC ECR,Monthly,15-07-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,ESI,Monthly Deposit Bank Receipt,Monthly,15-07-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,ESI,Registration,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Explosives Act,License/New/Renewal,As Needed,02-01-2019 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,Combined Annual Return,Yearly,31-01-2017 00:00,20,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,Half Yearly Return,Half Yearly,31-07-2017 00:00,20,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,Health Register,Monthly,01-06-2018 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,Leave with Wages Register,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,License Obtained,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,Notice of Period of Work,Monthly,01-06-2018 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,Notification of Accident,Monthly,02-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,Overtime,Monthly,01-06-2018 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,Register of accident and Major accidents and dangerous occurrences,Monthly,01-06-2018 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,Register of Adult Workers,Monthly,01-09-2018 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,Register of Muster Roll Adult Workers,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,Register of Specially Trained Adult Workers,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,Register of White Washing,Monthly,02-01-2017 00:00,30,0,,,,,,,,
0,52 Sec-44 Gurgaon,Factories Act,Report of Accident and Dangerous Occuurences,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Food Safety FSSAI,License for Food Supply and Serve,As Needed,02-01-2019 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Gratuity,Display of abstract of acts and rules,As Needed,01-02-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Gratuity,Form A Notice of Opening,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Gratuity,Form B If Any Change Occurred,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Gratuity,Form L - Notice for Payment of Gratuity to Individuals,Monthly,25-01-2017 00:00,7,0,,,,,,,,
0,52 Sec-44 Gurgaon,Gratuity,Form-C Notice of Closure,As Needed,01-02-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Gratuity,Nomination Form F,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,House-Rent Allowance Act,Form A - Register of House Rent Allowance,Monthly,25-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,House-Rent Allowance Act,Payment of House Rent Allowance,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-AP,AGR Certificate and computation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-AP,Bank Reconciliation Statement,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-AP,Expense and variance review,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-AP,Expense provisioning,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-AP,Franshise Revenue Share,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-AP,Open GR/IR,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-AP,Open PO review,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-AP,Prepaid expense schedule,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-AP,Spectrum usage charges computation,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-AP,Vendor Master review,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-AP,Vendor Payable Schedule,Weekly,01-01-2019 00:00,1,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-FA,Asset Impairment,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-FA,CWIP review,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-FA,Physical verification discrepancy,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-FA,Physical verification of assets,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-FA,Useful Life review,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-HR&Payroll,Certificate on Internal Controls of SLA,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-HR&Payroll,Employee incentive provision,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-HR&Payroll,Leave encashment and gratuity computation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-HR&Payroll,Leave encashment and gratuity provision,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-HR&Payroll,Leave review,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-HR&Payroll,Payroll variance review,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-HR&Payroll,Provident fund computation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-HR&Payroll,PT/LWF and TDS computation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-HR&Payroll,Reconciliation of salary register and ledger,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-HR&Payroll,Salary accounting,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-HR&Payroll,Salary payment,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Inventory,Cost of Goods Sold,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Inventory,Declaration on physical verification,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Inventory,Goods in transit,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Inventory,Inventory impairment,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Inventory,Inventory valuation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Inventory,Physical verification,Half Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Rental Assets,CWIP review,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Rental Assets,Installation cost,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Rental Assets,Physical verification,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Rental Assets,Transporter / customer confirmation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Reporting,Control Account review,Yearly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Reporting,DoT submission,Yearly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Reporting,Financials approval,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Reporting,Financials review,Yearly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Reporting,Forex restatement,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Reporting,Intercompany elimination,Yearly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Reporting,Intercompany reconciliation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Reporting,MCA submission,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Reporting,Parked documents review,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Reporting,Provided by client (PBC) list review,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Revenue,AR adjustments,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Revenue,Education revenue,Monthly,01-05-2019 00:00,1,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Revenue,GST Rate accuracy,Monthly,01-05-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Revenue,Intercompany billing-Shared expenses,Quarterly,01-04-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Revenue,Intercompany cost allocation,Yearly,01-05-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Revenue,Intercompany hardware billing,Yearly,01-05-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Revenue,Project revenue,Quarterly,01-05-2019 00:00,1,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Revenue,Provision for doubtful debt,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Revenue,Revenue recognition,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Revenue,Revenue recognition in System to Record,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Revenue,Unbilled revenue,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,26AS reconciliation,Half Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,Advance tax computation,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,Compliance tracker - IDT,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,Compliance tracker-DT,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,Contingent Liability,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,Deferred Tax,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,GST input computation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,GST output computation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,GST Payment,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,GST Reconciliation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,Income Tax Return,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,Provision computation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,Ratio for availment of cenvat credit,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,TDS computation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,TDS Payment,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Taxation,TDS reconciliation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Treasury,BG/LC confirmation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Treasury,Credit Facilities Report (CFR),Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Treasury,FD confirmation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Treasury,Foreign currency exposure,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Treasury,Forward cover premium - Prepaid entry,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Treasury,Fund position,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Treasury,Interest on loan,Monthly,01-05-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Treasury,Physical verification of cash,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,IFC-Treasury,Unreconciled entries of BRS,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,15CB/15CA - Payment u/s 195 - Foreign Remittance,As Needed,18-06-2018 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Advance Tax payment,Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Form 16,Yearly,30-05-2019 00:00,30,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Form 16A - TDS Certificate,Quarterly,15-08-2018 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Form 24Q,Quarterly,31-07-2018 00:00,20,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Form 26Q,Quarterly,31-07-2018 00:00,20,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Form 27E,Quarterly,31-07-2018 00:00,20,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Form 27EQ,Quarterly,15-07-2018 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Form 27Q,Quarterly,01-04-2019 00:00,15,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Form 3CEAA for Master file,Yearly,01-04-2019 00:00,30,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Form 3CEAB for Master file,Yearly,01-04-2019 00:00,30,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Form 3CEAC for CbC report,Yearly,01-04-2019 00:00,30,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Form 3CEAD for CbC report,Yearly,01-04-2019 00:00,30,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Form 3CEAE for CbC report,Yearly,30-04-2019 00:00,30,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Income Tax Return,Yearly,08-05-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Registration,As Needed,18-06-2018 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,Statement of Financial Transactions,Yearly,01-04-2019 00:00,15,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,TCS Certificate,Quarterly,30-07-2018 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,TCS Payment,Monthly,07-07-2018 00:00,5,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,TDS Payment,Monthly,07-07-2018 00:00,5,0,,,,,,,,
0,52 Sec-44 Gurgaon,Income Tax Act,TP Audit return,Yearly,01-04-2019 00:00,15,0,,,,,,,,
0,52 Sec-44 Gurgaon,Industrial Disputes,G1 Annual Return,Yearly,01-02-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Industrial Disputes,Progress Report on Constitution and functioning of Works Committee,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Inter State Migrant (ISMW),Half Yearly Return,Half Yearly,31-05-2017 00:00,20,0,,,,,,,,
0,52 Sec-44 Gurgaon,Inter State Migrant (ISMW),License if Applicable (Form-VIII),As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Inter State Migrant (ISMW),Return & Reports,Yearly,15-02-2017 00:00,20,0,,,,,,,,
0,52 Sec-44 Gurgaon,ISP,All financial & Non financial details to be submitted to TRAI,Yearly,01-04-2019 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,ISP,CERT-In Compliance Report,Monthly,01-04-2019 00:00,6,0,,,,,,,,
0,52 Sec-44 Gurgaon,ISP,Customer Complaint Redressal Report TRAI,Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,ISP,ISP License,As Needed,01-04-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,ISP,ISP Report,Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,ISP,Monthly Broadband Report (ISP),Monthly,01-04-2019 00:00,6,0,,,,,,,,
0,52 Sec-44 Gurgaon,ISP,Monthly ISP Customer Report (ISP),Monthly,01-04-2019 00:00,6,0,,,,,,,,
0,52 Sec-44 Gurgaon,ISP,Monthly Report to TERM,Monthly,01-04-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,ISP,Performance Monitoring Report ISP License,Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,ISP,Public Wifi Hotspots,Monthly,01-04-2019 00:00,9,0,,,,,,,,
0,52 Sec-44 Gurgaon,ISP,Quality of Services (QOS) Report (Sites under ISP License),Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,ISP,Submission of Information on AGR License Fee & Spectrum Charges for all Licenses,Quarterly,01-04-2019 00:00,15,0,,,,,,,,
0,52 Sec-44 Gurgaon,ISP,Submission Revenue Share payments,Quarterly,01-04-2019 00:00,13,0,,,,,,,,
0,52 Sec-44 Gurgaon,LWF,Annual Return,Yearly,31-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,LWF,Register of Payment of Unclaimed Wages,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,LWF,Register of Wages,Monthly,25-01-2017 00:00,5,1,,,,,,,,
0,52 Sec-44 Gurgaon,LWF,Registration if Applicable,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,LWF,Remittance Returns cum Challans,Half Yearly,15-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Maternity,Annual Return L M N O,Yearly,15-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Maternity,Register of Maternity - Form A,Monthly,25-01-2017 00:00,10,1,,,,,,,,
0,52 Sec-44 Gurgaon,Mathadi Workers Act,Displays / Abstracts,As Needed,01-02-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Mathadi Workers Act,Registration,As Needed,01-01-2017 00:00,30,0,,,,,,,,
0,52 Sec-44 Gurgaon,Mathadi Workers Act,Statutory Registers and Records,As Needed,01-02-2017 00:00,0,0,,,,,,,,
0,52 Sec-44 Gurgaon,Min. Wages,Form I Register of Fine,Monthly,25-01-2017 00:00,5,1,,,,,,,,
0,52 Sec-44 Gurgaon,Min. Wages,Form II Register of Deduction,Monthly,25-01-2017 00:00,5,1,,,,,,,,
0,52 Sec-44 Gurgaon,Min. Wages,Form III Annual Returns,Yearly,31-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Min. Wages,Form IV Register of Overtime,Monthly,25-01-2017 00:00,10,1,,,,,,,,
0,52 Sec-44 Gurgaon,Min. Wages,Muster Roll Form V,Monthly,01-10-2017 00:00,10,1,,,,,,,,
0,52 Sec-44 Gurgaon,Min. Wages,MW_Wage_Slip_Form-XI,Monthly,25-01-2018 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Min. Wages,Register of Wages Form X,Monthly,01-10-2017 00:00,10,1,,,,,,,,
0,52 Sec-44 Gurgaon,National  Festival Holidays,Annual Return (as applicable),Yearly,31-01-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,National  Festival Holidays,Display List of Holiday,Yearly,31-12-2017 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,National  Festival Holidays,Register of National and Festival Holidays,Monthly,25-01-2017 00:00,5,0,,,,,,,,
0,52 Sec-44 Gurgaon,NLD,All financial & Non financial details to be submitted to TRAI (For All Licenses),Yearly,01-04-2019 00:00,15,0,,,,,,,,
0,52 Sec-44 Gurgaon,NLD,Submission of Information on AGR License Fee & Spectrum Charges for all Licenses,Quarterly,01-04-2019 00:00,20,0,,,,,,,,
0,52 Sec-44 Gurgaon,NLD,Submission Revenue Share payments for all Licenses,Quarterly,01-04-2019 00:00,15,0,,,,,,,,
0,52 Sec-44 Gurgaon,NLD,TRAI Compliance w r t Green Technologies,Half Yearly,01-04-2019 00:00,15,0,,,,,,,,
0,52 Sec-44 Gurgaon,NLD,TRAI Monthly NLD report (traffic data),Monthly,01-04-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,NLD,TRAI Quarterly (rate of interconnect usage charges for SMS receipt_payment of total amount thereof),Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,NLD,TRAI Quarterly (receipt_payment of carriage charges),Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,NLD,TRAI Quarterly Provision of Interconnection,Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,NLD,TRAI Quarterly(initial interconnection_augmentation at POI),Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,52 Sec-44 Gurgaon,Payment of Wages,Form I Register of Fine,Monthly,25-01-2017 00:00,5,1,,,,,,,,
0,52 Sec-44 Gurgaon,Payment of Wages,Form II Register of Deduction,Monthly,25-01-2017 00:00,5,1,,,,,,,,
0,52 Sec-44 Gurgaon,Payment of Wages,Form III Register of Advance,Monthly,25-01-2017 00:00,5,1,,,,,,,,
0,52 Sec-44 Gurgaon,Payment of Wages,Form IV Annual Return,Yearly,15-02-2017 00:00,20,0,,,,,,,,
0,52 Sec-44 Gurgaon,Payment of Wages,Form IV-A Annual Return,Yearly,28-02-2019 00:00,10,0,,,,,,,,
